id	result_id	name	dur	record_path	start_time	end_time
1	25238550	Hilfan boru (Voce Tural) 15 sec	15.0	recorded/Radio/2026-08-01/2026-08-01-08-00-08_real_fm_srv6-61min.mp3	3095	3110.0
2	25239612	Hilfan boru (Voce Tural) 15 sec	15.0	recorded/Radio/2026-08-01/2026-08-01-09-00-08_real_fm_srv6-61min.mp3	3161	3176.0
3	25240646	Hilfan boru (Voce Tural) 15 sec	15.0	recorded/Radio/2026-08-01/2026-08-01-10-00-08_real_fm_srv6-61min.mp3	3103	3118.0
4	25242193	Hilfan boru (Voce Tural) 15 sec	15.0	recorded/Radio/2026-08-01/2026-08-01-11-00-08_real_fm_srv6-61min.mp3	3099	3114.0
5	25243630	Hilfan boru (Voce Tural) 15 sec	15.0	recorded/Radio/2026-08-01/2026-08-01-12-00-08_real_fm_srv6-61min.mp3	3016	3031.0
6	25245164	Hilfan boru (Voce Tural) 15 sec	15.0	recorded/Radio/2026-08-01/2026-08-01-13-00-09_real_fm_srv6-61min.mp3	3086	3101.0
7	25246577	Hilfan boru (Voce Tural) 15 sec	15.0	recorded/Radio/2026-08-01/2026-08-01-14-00-08_real_fm_srv6-61min.mp3	3034	3049.0
8	25250387	Hilfan boru (Voce Tural) 15 sec	15.0	recorded/Radio/2026-08-01/2026-08-01-15-00-08_real_fm_srv6-61min.mp3	3267	3282.0
9	25255994	Hilfan boru (Voce Tural) 15 sec	15.0	recorded/Radio/2026-08-01/2026-08-01-16-00-08_real_fm_srv6-61min.mp3	3019	3034.0
10	25261225	Hilfan boru (Voce Tural) 15 sec	15.0	recorded/Radio/2026-08-01/2026-08-01-17-00-08_real_fm_srv6-61min.mp3	3136	3151.0
11	25264272	Hilfan boru (Voce Tural) 15 sec	15.0	recorded/Radio/2026-08-01/2026-08-01-18-00-08_real_fm_srv6-61min.mp3	3055	3070.0
12	25267543	Hilfan boru (Voce Tural) 15 sec	15.0	recorded/Radio/2026-08-01/2026-08-01-19-00-08_real_fm_srv6-61min.mp3	3001	3016.0
