id	result_id	name	dur	record_path	start_time	end_time
1	25808647	TVNET 20 avqust	35.5	recorded/Radio/2026-08-19/2026-08-19-19-00-08_real_fm_srv6-61min.mp3	1558	1593.5
2	25808663	TVNET 20 avqust	35.5	recorded/Radio/2026-08-19/2026-08-19-19-00-08_real_fm_srv6-61min.mp3	3256	3291.5
3	25807773	TVNET 20 avqust	35.5	recorded/Radio/2026-08-19/2026-08-19-20-00-08_real_fm_srv6-61min.mp3	1472	1507.5
4	25807777	TVNET 20 avqust	35.5	recorded/Radio/2026-08-19/2026-08-19-20-00-08_real_fm_srv6-61min.mp3	3125	3160.5
5	25809935	TVNET 20 avqust	35.5	recorded/Radio/2026-08-19/2026-08-19-21-00-08_real_fm_srv6-61min.mp3	1294	1329.5
6	25809938	TVNET 20 avqust	35.5	recorded/Radio/2026-08-19/2026-08-19-21-00-08_real_fm_srv6-61min.mp3	3128	3163.5
7	25814097	TVNET 20 avqust	35.5	recorded/Radio/2026-08-19/2026-08-19-22-00-08_real_fm_srv6-61min.mp3	1388	1423.5
8	25814102	TVNET 20 avqust	35.5	recorded/Radio/2026-08-19/2026-08-19-22-00-08_real_fm_srv6-61min.mp3	3054	3089.5
9	25811059	TVNET 20 avqust	35.5	recorded/Radio/2026-08-19/2026-08-19-23-00-08_real_fm_srv6-61min.mp3	1454	1489.5
10	25811073	TVNET 20 avqust	35.5	recorded/Radio/2026-08-19/2026-08-19-23-00-08_real_fm_srv6-61min.mp3	3157	3192.5
11	25817075	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-07-00-08_real_fm_srv6-61min.mp3	3153	3188.5
12	25817587	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-08-00-08_real_fm_srv6-61min.mp3	1669	1704.5
13	25817590	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-08-00-08_real_fm_srv6-61min.mp3	3473	3508.5
14	25818974	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-09-00-08_real_fm_srv6-61min.mp3	1334	1369.5
15	25818988	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-09-00-08_real_fm_srv6-61min.mp3	3438	3473.5
16	25820570	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-10-00-08_real_fm_srv6-61min.mp3	1370	1405.5
17	25820584	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-10-00-08_real_fm_srv6-61min.mp3	3134	3169.5
18	25822035	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-11-00-08_real_fm_srv6-61min.mp3	1432	1467.5
19	25822041	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-11-00-08_real_fm_srv6-61min.mp3	3220	3255.5
20	25823571	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-12-00-08_real_fm_srv6-61min.mp3	1418	1453.5
21	25823574	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-12-00-08_real_fm_srv6-61min.mp3	3165	3200.5
22	25824586	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-13-00-08_real_fm_srv6-61min.mp3	1476	1511.5
23	25824596	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-13-00-08_real_fm_srv6-61min.mp3	3237	3272.5
24	25826130	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-14-00-08_real_fm_srv6-61min.mp3	1452	1487.5
25	25826135	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-14-00-08_real_fm_srv6-61min.mp3	3209	3244.5
26	25813897	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-15-00-08_real_fm_srv6-61min.mp3	1365	1400.5
27	25813911	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-15-00-08_real_fm_srv6-61min.mp3	3166	3201.5
28	25843191	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-16-00-08_real_fm_srv6-61min.mp3	1367	1402.5
29	25843193	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-16-00-08_real_fm_srv6-61min.mp3	3075	3110.5
30	25843383	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-17-00-08_real_fm_srv6-61min.mp3	1484	1519.5
31	25843385	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-17-00-08_real_fm_srv6-61min.mp3	3192	3227.5
32	25843373	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-18-00-08_real_fm_srv6-61min.mp3	1544	1579.5
33	25843376	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-18-00-08_real_fm_srv6-61min.mp3	3304	3339.5
34	25847436	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-19-00-08_real_fm_srv6-61min.mp3	1809	1844.5
35	25847454	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-19-00-08_real_fm_srv6-61min.mp3	3332	3367.5
36	25845683	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-20-00-08_real_fm_srv6-61min.mp3	1590	1625.5
37	25845695	TVNET 20 avqust	35.5	recorded/Radio/2026-08-20/2026-08-20-20-00-08_real_fm_srv6-61min.mp3	3431	3466.5
