id	result_id	name	dur	record_path	start_time	end_time
1	25238562	premium residence - positano	21.7	recorded/Radio/2026-08-01/2026-08-01-08-00-08_real_fm_srv6-61min.mp3	3247	3268.7
2	25239634	premium residence - positano	21.7	recorded/Radio/2026-08-01/2026-08-01-09-00-08_real_fm_srv6-61min.mp3	1434	1455.7
3	25243640	premium residence - positano	21.7	recorded/Radio/2026-08-01/2026-08-01-12-00-08_real_fm_srv6-61min.mp3	3031	3052.7
4	25245186	premium residence - positano	21.7	recorded/Radio/2026-08-01/2026-08-01-13-00-09_real_fm_srv6-61min.mp3	1326	1347.7
5	25261255	premium residence - positano	21.7	recorded/Radio/2026-08-01/2026-08-01-17-00-08_real_fm_srv6-61min.mp3	3279	3300.7
6	25264312	premium residence - positano	21.7	recorded/Radio/2026-08-01/2026-08-01-18-00-08_real_fm_srv6-61min.mp3	3253	3274.7
7	25267564	premium residence - positano	21.7	recorded/Radio/2026-08-01/2026-08-01-19-00-08_real_fm_srv6-61min.mp3	1477	1498.7
8	25303722	premium residence - positano	21.7	recorded/Radio/2026-08-03/2026-08-03-08-00-08_real_fm_srv6-61min.mp3	1557	1578.7
9	25307504	premium residence - positano	21.7	recorded/Radio/2026-08-03/2026-08-03-09-00-08_real_fm_srv6-61min.mp3	1334	1355.7
10	25315447	premium residence - positano	21.7	recorded/Radio/2026-08-03/2026-08-03-13-00-08_real_fm_srv6-61min.mp3	1250	1271.7
11	25315449	premium residence - positano	21.7	recorded/Radio/2026-08-03/2026-08-03-13-00-08_real_fm_srv6-61min.mp3	3250	3271.7
12	25325835	premium residence - positano	21.7	recorded/Radio/2026-08-03/2026-08-03-17-00-08_real_fm_srv6-61min.mp3	3183	3204.7
13	25328985	premium residence - positano	21.7	recorded/Radio/2026-08-03/2026-08-03-18-00-08_real_fm_srv6-61min.mp3	1160	1181.7
14	25332049	premium residence - positano	21.7	recorded/Radio/2026-08-03/2026-08-03-19-00-08_real_fm_srv6-61min.mp3	1410	1431.7
15	25340643	premium residence - positano	21.7	recorded/Radio/2026-08-04/2026-08-04-08-00-08_real_fm_srv6-61min.mp3	3186	3207.7
16	25341661	premium residence - positano	21.7	recorded/Radio/2026-08-04/2026-08-04-09-00-08_real_fm_srv6-61min.mp3	1542	1563.7
17	25346098	premium residence - positano	21.7	recorded/Radio/2026-08-04/2026-08-04-13-00-08_real_fm_srv6-61min.mp3	1394	1415.7
18	25354200	premium residence - positano	21.7	recorded/Radio/2026-08-04/2026-08-04-17-00-08_real_fm_srv6-61min.mp3	1330	1351.7
19	25354201	premium residence - positano	21.7	recorded/Radio/2026-08-04/2026-08-04-17-00-08_real_fm_srv6-61min.mp3	3144	3165.7
20	25355217	premium residence - positano	21.7	recorded/Radio/2026-08-04/2026-08-04-18-00-08_real_fm_srv6-61min.mp3	3194	3215.7
21	25357102	premium residence - positano	21.7	recorded/Radio/2026-08-04/2026-08-04-19-00-08_real_fm_srv6-61min.mp3	1364	1385.7
22	25362525	premium residence - positano	21.7	recorded/Radio/2026-08-05/2026-08-05-08-00-09_real_fm_srv6-61min.mp3	1518	1539.7
23	25362527	premium residence - positano	21.7	recorded/Radio/2026-08-05/2026-08-05-08-00-09_real_fm_srv6-61min.mp3	3305	3326.7
24	25367452	premium residence - positano	21.7	recorded/Radio/2026-08-05/2026-08-05-12-00-08_real_fm_srv6-61min.mp3	3009	3030.7
25	25384190	premium residence - positano	21.7	recorded/Radio/2026-08-05/2026-08-05-13-00-08_real_fm_srv6-61min.mp3	3163	3184.7
26	25385643	premium residence - positano	21.7	recorded/Radio/2026-08-05/2026-08-05-18-00-07_real_fm_srv6-61min.mp3	1689	1710.7
