id	result_id	name	dur	record_path	start_time	end_time
1	25242185	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-01/2026-08-01-11-00-08_real_fm_srv6-61min.mp3	1504	1527.6
2	25255971	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-01/2026-08-01-16-00-08_real_fm_srv6-61min.mp3	3100	3123.6
3	25275851	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-01/2026-08-01-22-00-09_real_fm_srv6-61min.mp3	1447	1470.6
4	25286701	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-02/2026-08-02-10-00-08_real_fm_srv6-61min.mp3	3235	3258.6
5	25294349	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-02/2026-08-02-16-00-08_real_fm_srv6-61min.mp3	1369	1392.6
6	25300932	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-02/2026-08-02-21-00-08_real_fm_srv6-61min.mp3	3097	3120.6
7	25309787	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-03/2026-08-03-10-00-08_real_fm_srv6-61min.mp3	1476	1499.6
8	25319108	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-03/2026-08-03-15-00-08_real_fm_srv6-61min.mp3	3087	3110.6
9	25335392	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-03/2026-08-03-21-00-08_real_fm_srv6-61min.mp3	1451	1474.6
10	25341645	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-04/2026-08-04-09-00-08_real_fm_srv6-61min.mp3	3421	3444.6
11	25349360	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-04/2026-08-04-15-00-08_real_fm_srv6-61min.mp3	1351	1374.6
12	25358459	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-04/2026-08-04-20-00-08_real_fm_srv6-61min.mp3	3256	3279.6
13	25363569	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-05/2026-08-05-09-00-08_real_fm_srv6-61min.mp3	1581	1604.6
14	25384913	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-05/2026-08-05-14-00-07_real_fm_srv6-61min.mp3	3153	3176.6
15	25391530	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-05/2026-08-05-20-00-08_real_fm_srv6-61min.mp3	1424	1447.6
16	25396511	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-06/2026-08-06-08-00-09_real_fm_srv6-61min.mp3	3321	3344.6
17	25406586	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-06/2026-08-06-14-00-08_real_fm_srv6-61min.mp3	1380	1403.6
18	25423223	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-06/2026-08-06-19-00-09_real_fm_srv6-61min.mp3	3244	3267.6
19	25454890	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-07/2026-08-07-08-00-08_real_fm_srv6-61min.mp3	1231	1254.6
20	25467134	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-07/2026-08-07-13-00-08_real_fm_srv6-61min.mp3	3165	3188.6
21	25482873	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-07/2026-08-07-19-00-08_real_fm_srv6-61min.mp3	1200	1223.6
22	25493447	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-08/2026-08-08-07-00-08_real_fm_srv6-61min.mp3	2992	3015.6
23	25499081	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-08/2026-08-08-13-00-08_real_fm_srv6-61min.mp3	1588	1611.6
24	25504228	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-08/2026-08-08-18-00-08_real_fm_srv6-61min.mp3	3339	3362.6
25	25509931	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-09/2026-08-09-07-00-08_real_fm_srv6-61min.mp3	1285	1308.6
26	25514230	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-09/2026-08-09-12-00-08_real_fm_srv6-61min.mp3	3177	3200.6
27	25521035	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-09/2026-08-09-18-00-08_real_fm_srv6-61min.mp3	1441	1464.6
28	25543082	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-10/2026-08-10-12-00-09_real_fm_srv6-61min.mp3	1451	1474.6
29	25563657	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-10/2026-08-10-17-00-08_real_fm_srv6-61min.mp3	3147	3170.6
30	25604007	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-11/2026-08-11-11-00-08_real_fm_srv6-61min.mp3	3388	3411.6
31	25613176	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-11/2026-08-11-17-00-08_real_fm_srv6-61min.mp3	1458	1481.6
32	25619999	ABB - Qarabag kobrend	23.6	recorded/Radio/2026-08-11/2026-08-11-22-00-08_real_fm_srv6-61min.mp3	3077	3100.6
