id	result_id	name	dur	record_path	start_time	end_time
1	25240634	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-01/2026-08-01-10-00-08_real_fm_srv6-61min.mp3	3196	3218.3
2	25245160	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-01/2026-08-01-13-00-09_real_fm_srv6-61min.mp3	3160	3182.3
3	25261216	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-01/2026-08-01-17-00-08_real_fm_srv6-61min.mp3	1345	1367.3
4	25290733	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-02/2026-08-02-13-00-09_real_fm_srv6-61min.mp3	3239	3261.3
5	25291912	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-02/2026-08-02-14-00-08_real_fm_srv6-61min.mp3	3143	3165.3
6	25298429	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-02/2026-08-02-19-00-09_real_fm_srv6-61min.mp3	1529	1551.3
7	25309794	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-03/2026-08-03-10-00-08_real_fm_srv6-61min.mp3	1530	1552.3
8	25315409	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-03/2026-08-03-13-00-08_real_fm_srv6-61min.mp3	1184	1206.3
9	25322363	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-03/2026-08-03-16-00-08_real_fm_srv6-61min.mp3	3186	3208.3
10	25341649	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-04/2026-08-04-09-00-08_real_fm_srv6-61min.mp3	1593	1615.3
11	25345187	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-04/2026-08-04-12-00-08_real_fm_srv6-61min.mp3	3208	3230.3
12	25347611	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-04/2026-08-04-14-00-08_real_fm_srv6-61min.mp3	3253	3275.3
13	25365137	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-05/2026-08-05-10-00-08_real_fm_srv6-61min.mp3	3303	3325.3
14	25384175	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-05/2026-08-05-13-00-08_real_fm_srv6-61min.mp3	3214	3236.3
15	25386974	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-05/2026-08-05-17-00-08_real_fm_srv6-61min.mp3	1440	1462.3
16	25459878	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-07/2026-08-07-10-00-08_real_fm_srv6-61min.mp3	3490	3512.3
17	25467139	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-07/2026-08-07-13-00-08_real_fm_srv6-61min.mp3	3188	3210.3
18	25478297	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-07/2026-08-07-17-00-08_real_fm_srv6-61min.mp3	1356	1378.3
19	25499087	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-08/2026-08-08-13-00-08_real_fm_srv6-61min.mp3	3120	3142.3
20	25500016	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-08/2026-08-08-14-00-08_real_fm_srv6-61min.mp3	3207	3229.3
21	25505551	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-08/2026-08-08-19-00-08_real_fm_srv6-61min.mp3	1449	1471.3
22	25512170	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-09/2026-08-09-10-00-08_real_fm_srv6-61min.mp3	1414	1436.3
23	25515471	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-09/2026-08-09-13-00-08_real_fm_srv6-61min.mp3	1521	1543.3
24	25518875	Delux Resi narinci 5	22.3	recorded/Radio/2026-08-09/2026-08-09-16-00-08_real_fm_srv6-61min.mp3	3032	3054.3
