id	result_id	name	dur	record_path	start_time	end_time
1	25238544	casbak 18	18.3	recorded/Radio/2026-08-01/2026-08-01-08-00-08_real_fm_srv6-61min.mp3	1379	1397.3
2	25242189	casbak 18	18.3	recorded/Radio/2026-08-01/2026-08-01-11-00-08_real_fm_srv6-61min.mp3	3192	3210.3
3	25246562	casbak 18	18.3	recorded/Radio/2026-08-01/2026-08-01-14-00-08_real_fm_srv6-61min.mp3	1435	1453.3
4	25261210	casbak 18	18.3	recorded/Radio/2026-08-01/2026-08-01-17-00-08_real_fm_srv6-61min.mp3	1461	1479.3
5	25267538	casbak 18	18.3	recorded/Radio/2026-08-01/2026-08-01-19-00-08_real_fm_srv6-61min.mp3	3039	3057.3
6	25288169	casbak 18	18.3	recorded/Radio/2026-08-02/2026-08-02-11-00-08_real_fm_srv6-61min.mp3	3171	3189.3
7	25289358	casbak 18	18.3	recorded/Radio/2026-08-02/2026-08-02-12-00-08_real_fm_srv6-61min.mp3	3154	3172.3
8	25294352	casbak 18	18.3	recorded/Radio/2026-08-02/2026-08-02-16-00-08_real_fm_srv6-61min.mp3	3198	3216.3
9	25298425	casbak 18	18.3	recorded/Radio/2026-08-02/2026-08-02-19-00-09_real_fm_srv6-61min.mp3	1488	1506.3
10	25311697	casbak 18	18.3	recorded/Radio/2026-08-03/2026-08-03-11-00-08_real_fm_srv6-61min.mp3	1225	1243.3
11	25313472	casbak 18	18.3	recorded/Radio/2026-08-03/2026-08-03-12-00-08_real_fm_srv6-61min.mp3	3217	3235.3
12	25322359	casbak 18	18.3	recorded/Radio/2026-08-03/2026-08-03-16-00-08_real_fm_srv6-61min.mp3	1389	1407.3
13	25328891	casbak 18	18.3	recorded/Radio/2026-08-03/2026-08-03-18-00-08_real_fm_srv6-61min.mp3	3202	3220.3
14	25333811	casbak 18	18.3	recorded/Radio/2026-08-03/2026-08-03-20-00-08_real_fm_srv6-61min.mp3	3209	3227.3
15	25341646	casbak 18	18.3	recorded/Radio/2026-08-04/2026-08-04-09-00-08_real_fm_srv6-61min.mp3	1650	1668.3
16	25345182	casbak 18	18.3	recorded/Radio/2026-08-04/2026-08-04-12-00-08_real_fm_srv6-61min.mp3	1355	1373.3
17	25349362	casbak 18	18.3	recorded/Radio/2026-08-04/2026-08-04-15-00-08_real_fm_srv6-61min.mp3	1333	1351.3
18	25355108	casbak 18	18.3	recorded/Radio/2026-08-04/2026-08-04-18-00-08_real_fm_srv6-61min.mp3	3372	3390.3
19	25358462	casbak 18	18.3	recorded/Radio/2026-08-04/2026-08-04-20-00-08_real_fm_srv6-61min.mp3	1365	1383.3
20	25362485	casbak 18	18.3	recorded/Radio/2026-08-05/2026-08-05-08-00-09_real_fm_srv6-61min.mp3	3386	3404.3
21	25367438	casbak 18	18.3	recorded/Radio/2026-08-05/2026-08-05-12-00-08_real_fm_srv6-61min.mp3	1658	1676.3
