id	result_id	name	dur	record_path	start_time	end_time
1	25238216	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-01/2026-08-01-07-00-08_real_fm_srv6-61min.mp3	1199	1219.2
2	25240631	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-01/2026-08-01-10-00-08_real_fm_srv6-61min.mp3	3218	3238.2
3	25243627	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-01/2026-08-01-12-00-08_real_fm_srv6-61min.mp3	3132	3152.2
4	25255987	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-01/2026-08-01-16-00-08_real_fm_srv6-61min.mp3	1479	1499.2
5	25264265	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-01/2026-08-01-18-00-08_real_fm_srv6-61min.mp3	1550	1570.2
6	25273670	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-01/2026-08-01-21-00-08_real_fm_srv6-61min.mp3	3191	3211.2
7	25286702	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-02/2026-08-02-10-00-08_real_fm_srv6-61min.mp3	1476	1496.2
8	25289363	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-02/2026-08-02-12-00-08_real_fm_srv6-61min.mp3	1458	1478.2
9	25293247	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-02/2026-08-02-15-00-08_real_fm_srv6-61min.mp3	3256	3276.2
10	25295515	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-02/2026-08-02-17-00-08_real_fm_srv6-61min.mp3	3226	3246.2
11	25300933	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-02/2026-08-02-21-00-08_real_fm_srv6-61min.mp3	1219	1239.2
12	25307474	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-03/2026-08-03-09-00-08_real_fm_srv6-61min.mp3	3334	3354.2
13	25311703	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-03/2026-08-03-11-00-08_real_fm_srv6-61min.mp3	3185	3205.2
14	25319117	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-03/2026-08-03-15-00-08_real_fm_srv6-61min.mp3	1382	1402.2
15	25325790	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-03/2026-08-03-17-00-08_real_fm_srv6-61min.mp3	1405	1425.2
16	25333814	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-03/2026-08-03-20-00-08_real_fm_srv6-61min.mp3	3227	3247.2
17	25336562	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-03/2026-08-03-22-00-08_real_fm_srv6-61min.mp3	3033	3053.2
18	25341648	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-04/2026-08-04-09-00-08_real_fm_srv6-61min.mp3	1668	1688.2
19	25344141	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-04/2026-08-04-11-00-08_real_fm_srv6-61min.mp3	1416	1436.2
20	25347609	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-04/2026-08-04-14-00-08_real_fm_srv6-61min.mp3	3276	3296.2
21	25352737	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-04/2026-08-04-16-00-08_real_fm_srv6-61min.mp3	3090	3110.2
22	25358467	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-04/2026-08-04-20-00-08_real_fm_srv6-61min.mp3	1466	1486.2
23	25360274	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-04/2026-08-04-22-00-08_real_fm_srv6-61min.mp3	1326	1346.2
24	25362491	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-05/2026-08-05-08-00-09_real_fm_srv6-61min.mp3	3404	3424.2
25	25365135	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-05/2026-08-05-10-00-08_real_fm_srv6-61min.mp3	3238	3258.2
26	25384970	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-05/2026-08-05-14-00-07_real_fm_srv6-61min.mp3	1306	1326.2
27	25385674	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-05/2026-08-05-16-00-08_real_fm_srv6-61min.mp3	1311	1331.2
28	25386146	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-05/2026-08-05-19-00-08_real_fm_srv6-61min.mp3	3459	3479.2
29	25392679	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-05/2026-08-05-21-00-08_real_fm_srv6-61min.mp3	3135	3155.2
30	25396515	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-06/2026-08-06-08-00-09_real_fm_srv6-61min.mp3	1479	1499.2
31	25399711	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-06/2026-08-06-10-00-08_real_fm_srv6-61min.mp3	1397	1417.2
32	25405080	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-06/2026-08-06-13-00-08_real_fm_srv6-61min.mp3	3113	3133.2
33	25407460	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-06/2026-08-06-15-00-08_real_fm_srv6-61min.mp3	3092	3112.2
34	25423228	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-06/2026-08-06-19-00-09_real_fm_srv6-61min.mp3	1320	1340.2
35	25430288	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-06/2026-08-06-21-00-08_real_fm_srv6-61min.mp3	1432	1452.2
36	25452810	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-07/2026-08-07-07-00-08_real_fm_srv6-61min.mp3	3131	3151.2
37	25457695	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-07/2026-08-07-09-00-09_real_fm_srv6-61min.mp3	3293	3313.2
38	25467136	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-07/2026-08-07-13-00-08_real_fm_srv6-61min.mp3	1484	1504.2
39	25473818	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-07/2026-08-07-15-00-08_real_fm_srv6-61min.mp3	1413	1433.2
40	25480551	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-07/2026-08-07-18-00-08_real_fm_srv6-61min.mp3	3274	3294.2
41	25485422	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-07/2026-08-07-20-00-08_real_fm_srv6-61min.mp3	3184	3204.2
42	25493448	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-08/2026-08-08-07-00-08_real_fm_srv6-61min.mp3	1182	1202.2
43	25494666	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-08/2026-08-08-09-00-08_real_fm_srv6-61min.mp3	1538	1558.2
44	25497872	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-08/2026-08-08-12-00-08_real_fm_srv6-61min.mp3	3081	3101.2
45	25500015	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-08/2026-08-08-14-00-08_real_fm_srv6-61min.mp3	3283	3303.2
46	25504233	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-08/2026-08-08-18-00-08_real_fm_srv6-61min.mp3	1433	1453.2
47	25506689	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-08/2026-08-08-20-00-08_real_fm_srv6-61min.mp3	1394	1414.2
48	25510336	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-09/2026-08-09-08-00-08_real_fm_srv6-61min.mp3	3165	3185.2
49	25514238	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-09/2026-08-09-12-00-08_real_fm_srv6-61min.mp3	1441	1461.2
50	25516653	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-09/2026-08-09-14-00-08_real_fm_srv6-61min.mp3	1426	1446.2
51	25519858	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-09/2026-08-09-17-00-08_real_fm_srv6-61min.mp3	3161	3181.2
52	25522288	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-09/2026-08-09-19-00-08_real_fm_srv6-61min.mp3	3151	3171.2
53	25527346	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-10/2026-08-10-08-00-08_real_fm_srv6-61min.mp3	1495	1515.2
54	25537188	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-10/2026-08-10-11-00-09_real_fm_srv6-61min.mp3	3176	3196.2
55	25548320	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-10/2026-08-10-13-00-08_real_fm_srv6-61min.mp3	3228	3248.2
56	25563662	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-10/2026-08-10-17-00-08_real_fm_srv6-61min.mp3	1326	1346.2
57	25573590	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-10/2026-08-10-19-00-08_real_fm_srv6-61min.mp3	1358	1378.2
58	25585240	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-10/2026-08-10-22-00-08_real_fm_srv6-61min.mp3	3199	3219.2
59	25599055	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-11/2026-08-11-07-00-08_real_fm_srv6-61min.mp3	3142	3162.2
60	25606914	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-11/2026-08-11-13-00-08_real_fm_srv6-61min.mp3	1424	1444.2
61	25614972	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-11/2026-08-11-18-00-08_real_fm_srv6-61min.mp3	3251	3271.2
62	25620000	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-11/2026-08-11-22-00-08_real_fm_srv6-61min.mp3	1361	1381.2
63	25629659	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-12/2026-08-12-12-00-08_real_fm_srv6-61min.mp3	3192	3212.2
64	25646859	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-12/2026-08-12-16-00-08_real_fm_srv6-61min.mp3	1352	1372.2
65	25651058	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-12/2026-08-12-18-00-08_real_fm_srv6-61min.mp3	1460	1480.2
66	25668917	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-13/2026-08-13-12-00-08_real_fm_srv6-61min.mp3	1394	1414.2
67	25676668	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-13/2026-08-13-19-00-08_real_fm_srv6-61min.mp3	3255	3275.2
68	25690608	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-14/2026-08-14-10-00-08_real_fm_srv6-61min.mp3	3381	3401.2
69	25698569	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-14/2026-08-14-19-00-08_real_fm_srv6-61min.mp3	1575	1595.2
70	25704331	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-15/2026-08-15-10-00-08_real_fm_srv6-61min.mp3	1336	1356.2
71	25712295	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-15/2026-08-15-18-00-09_real_fm_srv6-61min.mp3	3217	3237.2
72	25718306	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-16/2026-08-16-09-00-08_real_fm_srv6-61min.mp3	3234	3254.2
73	25726713	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-16/2026-08-16-18-00-08_real_fm_srv6-61min.mp3	1351	1371.2
74	25733753	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-17/2026-08-17-09-00-08_real_fm_srv6-61min.mp3	1390	1410.2
75	25744625	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-17/2026-08-17-17-00-08_real_fm_srv6-61min.mp3	3177	3197.2
76	25779608	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-18/2026-08-18-08-00-08_real_fm_srv6-61min.mp3	3225	3245.2
77	25789385	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-18/2026-08-18-17-00-08_real_fm_srv6-61min.mp3	1439	1459.2
78	25796039	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-19/2026-08-19-08-00-09_real_fm_srv6-61min.mp3	1323	1343.2
79	25804998	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-19/2026-08-19-16-00-08_real_fm_srv6-61min.mp3	1216	1236.2
80	25826141	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-20/2026-08-20-14-00-08_real_fm_srv6-61min.mp3	3189	3209.2
81	25861595	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-21/2026-08-21-14-00-08_real_fm_srv6-61min.mp3	1284	1304.2
82	25872655	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-21/2026-08-21-21-00-08_real_fm_srv6-61min.mp3	3260	3280.2
83	25885414	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-22/2026-08-22-13-00-08_real_fm_srv6-61min.mp3	3373	3393.2
84	25895201	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-22/2026-08-22-21-00-08_real_fm_srv6-61min.mp3	1384	1404.2
85	25904070	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-23/2026-08-23-13-00-08_real_fm_srv6-61min.mp3	1409	1429.2
86	25912737	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-23/2026-08-23-20-00-09_real_fm_srv6-61min.mp3	3126	3146.2
87	25922591	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-24/2026-08-24-12-00-08_real_fm_srv6-61min.mp3	3156	3176.2
88	25962209	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-24/2026-08-24-20-00-08_real_fm_srv6-61min.mp3	1398	1418.2
89	25999499	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-25/2026-08-25-12-00-08_real_fm_srv6-61min.mp3	1484	1504.2
90	26015412	ABB nagd kredit 7	20.2	recorded/Radio/2026-08-25/2026-08-25-19-00-08_real_fm_srv6-61min.mp3	3096	3116.2
